key_lo;ma_lo;nam_trong;diem_giao_nhan;lat_long;chung_nhan;doi;dien_tich;giong_cao_su;polygon;phien_a;phien_b;phien_c;phien_d
id153;H3T;2009;N;12.605816, 105.486342;PEFC CS;1;8,5;PB 260;12.603792,105.484062 12.603817,105.484109 12.603825,105.484184 12.603842,105.484289 12.603929,105.484311 12.603966,105.484378 12.603999,105.48443 12.604107,105.484503 12.604237,105.484523 12.604266,105.484641 12.604277,105.484783 12.60435,105.484808 12.604454,105.484783 12.604586,105.48485 12.604708,105.485047 12.604791,105.485176 12.604915,105.485319 12.605025,105.485396 12.605143,105.485542 12.605224,105.485725 12.605377,105.485918 12.605461,105.486002 12.605499,105.486114 12.605597,105.48616 12.605659,105.486283 12.605725,105.48641 12.60582,105.486459 12.605928,105.486383 12.606074,105.486343 12.606247,105.486445 12.606325,105.486584 12.606324,105.486776 12.606453,105.486849 12.606525,105.486958 12.606611,105.487087 12.606684,105.487222 12.606684,105.487239 12.606733,105.487305 12.606903,105.487428 12.606989,105.48761 12.607065,105.487788 12.607126,105.487998 12.607199,105.488228 12.607274,105.488441 12.607379,105.488622 12.607841,105.488617 12.607841,105.484079 12.603792,105.484062;0;0;0;0
id154;H4S;2010;N;12.603716, 105.490988;PEFC CS;1;2,61;RRIV 106;12.604084,105.48874 12.603348,105.48874 12.603348,105.493236 12.604084,105.493236 12.604084,105.48874;0;0;0;0
id155;H4T;2009;N;12.605957, 105.490962;PEFC CS;1;21,4;RRIV 106;12.604084,105.48874 12.604084,105.493236 12.607809,105.493233 12.60783,105.488688 12.607494,105.488689 12.607453,105.488733 12.607443,105.488784 12.607443,105.488831 12.607425,105.488912 12.607404,105.488981 12.607334,105.489009 12.607267,105.489054 12.607196,105.489093 12.607106,105.4891 12.607038,105.489075 12.60694,105.489018 12.606866,105.48895 12.606789,105.488879 12.606752,105.488788 12.60673,105.48871 12.604389,105.48874 12.604568,105.48874 12.604084,105.48874 12.604084,105.48874;0;0;0;0
id156;H5;2010;N;12.605546, 105.495605;PEFC CS;1;22,62;RRIV 4;12.603341,105.493349 12.603297,105.497891 12.60775,105.497854 12.607796,105.493324 12.603341,105.493319 12.603341,105.493349 12.603341,105.493349;0;0;0;0
id157;H6S;2013;N;12.60712, 105.500305;PEFC CS;1;1,22;RRIV 114;12.616774,105.504648 12.616776,105.502488 12.613571,105.502506 12.613616,105.502548 12.613708,105.502587 12.61375,105.502604 12.613853,105.502623 12.613948,105.502669 12.614042,105.502726 12.614147,105.502834 12.614273,105.502953 12.614391,105.503044 12.614473,105.503181 12.614658,105.50336 12.614824,105.503556 12.615015,105.503773 12.615165,105.503945 12.615367,105.504118 12.61554,105.504234 12.61572,105.50431 12.615868,105.504342 12.615998,105.504402 12.616121,105.504458 12.61622,105.504489 12.616309,105.504511 12.616409,105.504551 12.616512,105.504599 12.616637,105.504634 12.616774,105.504648;0;0;0;0
id158;H6T;2010;N;12.60542, 105.498733;PEFC CS;1;8;RRIV 4;12.62915,105.479409 12.630407,105.479403 12.630364,105.479181 12.630312,105.478878 12.630318,105.478769 12.630304,105.478623 12.630129,105.478591 12.629912,105.478582 12.629762,105.478586 12.629638,105.478643 12.629451,105.478668 12.629398,105.478793 12.629382,105.478957 12.62933,105.479041 12.629255,105.47911 12.629174,105.479213 12.629171,105.479362 12.629155,105.479392 12.62915,105.479409;0;0;0;0
id159;H7;2014;N;12.605514, 105.50484;PEFC CS;3;14,42;RRIV 1;12.607731,105.506955 12.607697,105.504817 12.60701,105.504567 12.606938,105.504199 12.606921,105.503942 12.606611,105.503791 12.606598,105.503534 12.605933,105.503019 12.605712,105.50281 12.605446,105.502659 12.605237,105.502876 12.604262,105.504242 12.60388,105.504795 12.603395,105.505529 12.603351,105.505619 12.603324,105.50572 12.603297,105.507022 12.607731,105.506955 12.607708,105.505947 12.607697,105.504817 12.607731,105.506955;0;0;0;0
id160;H8;2010;N;12.605525, 105.509339;PEFC CS;3;24,2;PB 260;12.603298,105.507097 12.60331,105.511615 12.607738,105.511581 12.607753,105.507064 12.603298,105.507097;0;0;0;0
id161;H9;2010;N;12.605527, 105.513978;PEFC CS;3;24,2;PB 260;12.603311,105.511708 12.603322,105.516255 12.607743,105.516228 12.607731,105.511701 12.603311,105.511708;0;0;0;0
id162;I1;2010;N;12.600743, 105.479505;PEFC CS;4;22,5;PB 260;12.60212,105.480719 12.602331,105.480561 12.602404,105.480428 12.602446,105.480129 12.602441,105.479392 12.602503,105.478934 12.602581,105.478667 12.602528,105.478266 12.602469,105.477926 12.602404,105.477549 12.602309,105.477103 12.602273,105.476749 12.6023,105.476521 12.602255,105.476377 12.602275,105.476028 12.598952,105.476019 12.598956,105.480511 12.59894,105.480649 12.598915,105.480737 12.598906,105.48085 12.59894,105.480958 12.598963,105.481065 12.598994,105.481174 12.599058,105.481217 12.599163,105.481233 12.599236,105.48125 12.599362,105.481277 12.599444,105.481292 12.599583,105.481331 12.599698,105.48137 12.599759,105.4814 12.599818,105.481439 12.599951,105.481522 12.60031,105.481884 12.601152,105.482991 12.601457,105.482877 12.601586,105.482677 12.601653,105.482484 12.601784,105.482368 12.601884,105.482132 12.601841,105.482008 12.601767,105.481819 12.601674,105.481561 12.601641,105.481269 12.6016,105.481014 12.60149,105.480906 12.60135,105.480872 12.601138,105.480876 12.601063,105.480957 12.601106,105.481084 12.601106,105.481335 12.60107,105.481551 12.601103,105.481688 12.60111,105.48192 12.601083,105.482096 12.601106,105.482253 12.601159,105.482493 12.601253,105.482723 12.601141,105.482744 12.600954,105.482478 12.600721,105.482095 12.600795,105.481792 12.600852,105.481452 12.600667,105.481441 12.600512,105.481437 12.60053,105.481227 12.600889,105.481148 12.600821,105.480845 12.600494,105.480445 12.600358,105.480238 12.600102,105.479951 12.600186,105.479821 12.600313,105.47978 12.600597,105.480037 12.600776,105.480273 12.600783,105.480273 12.601001,105.480518 12.601144,105.480558 12.601358,105.480597 12.601501,105.480627 12.601795,105.48069 12.601923,105.480729 12.60212,105.480719;0;0;0;0
id163;I10;2010;N;12.601025, 105.518644;PEFC CS;6;21,41;PB 260;12.603247,105.520808 12.60325,105.520581 12.603065,105.520487 12.602984,105.520401 12.602898,105.520289 12.602764,105.520195 12.60264,105.520092 12.602572,105.520047 12.602446,105.519922 12.602318,105.519763 12.602198,105.519612 12.602068,105.519486 12.601951,105.519381 12.601837,105.519268 12.601752,105.51918 12.601641,105.519053 12.601554,105.518973 12.601412,105.518861 12.60135,105.51875 12.601288,105.518618 12.601206,105.518486 12.601134,105.518379 12.601055,105.518327 12.601002,105.518269 12.600956,105.518195 12.600835,105.518098 12.600724,105.518029 12.600682,105.517899 12.60066,105.517775 12.600595,105.517707 12.600585,105.517608 12.600465,105.517496 12.600403,105.517385 12.600329,105.517326 12.600243,105.517276 12.60024,105.517277 12.600149,105.517232 12.60006,105.517189 12.600057,105.517186 12.59999,105.517151 12.599869,105.517098 12.599856,105.517036 12.599812,105.516946 12.599748,105.516897 12.59974,105.516889 12.599663,105.516847 12.599581,105.516748 12.599486,105.516724 12.59943,105.516696 12.5993,105.51666 12.599179,105.516628 12.599097,105.516564 12.598991,105.516518 12.598907,105.516466 12.598805,105.516483 12.5988,105.520823 12.603247,105.520808;0;0;0;0
id164;I11;2010;N;12.601019, 105.523188;PEFC CS;6;24,2;PB 260;12.598796,105.520927 12.598808,105.525457 12.603242,105.525432 12.603236,105.52092 12.598796,105.520927;0;0;0;0
id165;I12;2010;N;12.601007, 105.527775;PEFC CS;6;23,57;PB 260;12.598782,105.525518 12.598805,105.526476 12.598948,105.526537 12.599105,105.526551 12.59929,105.526562 12.599538,105.526497 12.599733,105.526479 12.599936,105.526529 12.599977,105.526673 12.599946,105.526795 12.599925,105.526896 12.599826,105.526946 12.599763,105.527 12.599687,105.527072 12.599661,105.527163 12.599634,105.527217 12.599587,105.527272 12.599548,105.527281 12.599498,105.527281 12.599389,105.527255 12.599335,105.527179 12.599261,105.52708 12.599135,105.527006 12.599032,105.526994 12.598795,105.526992 12.598764,105.530037 12.603241,105.530038 12.603251,105.525512 12.598782,105.525518;0;0;0;0
id166;I13;2011;N;12.600994, 105.532397;PEFC CS;7;24,2;PB 260;12.598774,105.53013 12.598765,105.534641 12.603184,105.534664 12.603224,105.53013 12.598774,105.53013;0;0;0;0
id167;I14;2011;N;12.600954, 105.536981;PEFC CS;7;24,2;PB 260;12.598767,105.534714 12.598708,105.539245 12.603152,105.539248 12.6032,105.534743 12.598767,105.534714;0;0;0;0
id168;I15;2011;N;12.600928, 105.541592;PEFC CS;7;24,2;PB 260;12.598718,105.539322 12.5987,105.543837 12.60314,105.543862 12.603156,105.539342 12.598718,105.539322;0;0;0;0
id169;I16;2011;Y;12.600919, 105.54618;PEFC CS;8;24,2;PB 260;12.598698,105.543913 12.598699,105.548446 12.603125,105.548442 12.60314,105.543926 12.598698,105.543913;F16,F17,F18,G17,G18,H16,H17,H18,I16,I17,I18,J16,J17,J18;F16,F17,F18,G17;G17,G18,H18,H17;H17,H16,I16,I17,I18
id170;I17;2011;N;12.60091, 105.552477;PEFC CS;8;21,1;RRIC 121;12.598685,105.553069 12.601635,105.553144 12.601691,105.553115 12.60177,105.553068 12.601755,105.552924 12.601711,105.552826 12.601656,105.552691 12.601538,105.552597 12.601447,105.55253 12.601422,105.552443 12.601315,105.552325 12.601211,105.552234 12.601128,105.552148 12.601042,105.552041 12.600976,105.551929 12.600881,105.551785 12.600844,105.551665 12.600735,105.551557 12.600672,105.551425 12.600595,105.551303 12.6005,105.551138 12.600424,105.551003 12.600369,105.550887 12.600309,105.550684 12.600253,105.550538 12.600258,105.550398 12.600297,105.550267 12.600376,105.550162 12.600477,105.550079 12.600588,105.550006 12.600713,105.549917 12.600849,105.549911 12.600978,105.549984 12.60113,105.54999 12.601218,105.550028 12.601278,105.550105 12.601353,105.550199 12.601353,105.550372 12.601382,105.550592 12.601472,105.550701 12.601478,105.550701 12.601517,105.550897 12.601538,105.551045 12.60158,105.551235 12.601611,105.551446 12.601686,105.551662 12.60182,105.551865 12.601943,105.552006 12.602029,105.552075 12.602088,105.552146 12.602116,105.552186 12.602143,105.552334 12.602232,105.552552 12.602366,105.552668 12.602434,105.552755 12.602485,105.552798 12.602513,105.552865 12.602584,105.552924 12.602718,105.552995 12.60276,105.553064 12.603141,105.553068 12.60313,105.54852 12.598679,105.548501 12.598685,105.553069;0;0;0;0
id171;I18;2011;N;12.600478, 105.555411;PEFC CS;8;20,97;PB 260;12.60183,105.557665 12.601894,105.557417 12.60198,105.557282 12.602114,105.557105 12.602227,105.556976 12.602242,105.556826 12.602259,105.556691 12.60226,105.556486 12.602267,105.556253 12.602195,105.555988 12.602158,105.555805 12.60221,105.555492 12.602232,105.555208 12.602221,105.554982 12.602195,105.55483 12.602134,105.55467 12.60214,105.554421 12.602097,105.554254 12.602043,105.554066 12.601964,105.553857 12.601945,105.553715 12.601913,105.553564 12.601876,105.553401 12.60188,105.553193 12.59869,105.553158 12.598733,105.557655 12.60183,105.557665;0;0;0;0
id172;I2;2010;N;12.599692, 105.482566;PEFC CS;4;4,51;PB 260;12.600104,105.481732 12.599995,105.481632 12.599796,105.481472 12.599615,105.481383 12.599415,105.481317 12.599158,105.481277 12.598841,105.481248 12.598599,105.481214 12.598281,105.481174 12.598501,105.481509 12.598619,105.48173 12.598757,105.48196 12.598889,105.482233 12.598874,105.482424 12.598885,105.482535 12.598894,105.482646 12.598982,105.482812 12.59912,105.483026 12.599326,105.483204 12.599455,105.483416 12.599642,105.483668 12.599647,105.483672 12.59974,105.483744 12.599841,105.483959 12.599975,105.483933 12.600072,105.483761 12.600224,105.483816 12.600467,105.483607 12.600722,105.483373 12.600872,105.483336 12.601104,105.483165 12.600114,105.481887 12.600104,105.481732;0;0;0;0
id173;I3;2010;N;12.60108, 105.48634;PEFC CS;1;14,74;PB 260;12.603139,105.484061 12.602972,105.484127 12.602717,105.484231 12.60253,105.484339 12.602319,105.484543 12.602183,105.484631 12.602056,105.484742 12.601761,105.484882 12.601425,105.485003 12.60119,105.485124 12.601002,105.485304 12.600829,105.485578 12.600667,105.485826 12.600629,105.485963 12.600591,105.486075 12.60055,105.486208 12.600508,105.486305 12.60045,105.486363 12.600397,105.486427 12.600291,105.486482 12.600191,105.486562 12.600053,105.486666 12.599943,105.486818 12.599884,105.486926 12.599799,105.487073 12.599767,105.487208 12.599762,105.487219 12.599697,105.487308 12.599671,105.487434 12.599625,105.487528 12.599553,105.487626 12.599498,105.487695 12.599454,105.4878 12.59941,105.487886 12.599372,105.487996 12.599314,105.48813 12.599189,105.48827 12.599091,105.488327 12.598999,105.488387 12.598917,105.488597 12.603193,105.488619 12.603243,105.484086 12.603139,105.484061;0;0;0;0
id174;I4;2010;N;12.60102, 105.490974;PEFC CS;1;22,29;PB 260;12.598822,105.48869 12.598792,105.493257 12.603236,105.493231 12.603247,105.488753 12.598822,105.48869;0;0;0;0
id175;I5;2010;N;12.600983, 105.494214;PEFC CS;1;6,72;PB 260;12.598787,105.493315 12.598739,105.494434 12.598978,105.494429 12.599225,105.494432 12.599323,105.494443 12.599385,105.494479 12.599526,105.494576 12.599608,105.494675 12.59975,105.494698 12.599757,105.494946 12.600277,105.494959 12.600276,105.495101 12.601824,105.495124 12.601803,105.49696 12.602046,105.497011 12.602223,105.497035 12.602387,105.497088 12.602529,105.497183 12.602649,105.497337 12.602694,105.497441 12.60279,105.497479 12.602909,105.497472 12.602998,105.497553 12.603064,105.497662 12.603094,105.497871 12.603199,105.497888 12.603227,105.493319 12.598787,105.493315;0;0;0;0
id176;I6;2010;N;12.60009, 105.499961;PEFC CS;3;11,3;RRIV 106;12.601433,105.502413 12.601399,105.499346 12.600912,105.499388 12.600736,105.49941 12.600586,105.499452 12.600473,105.499468 12.600337,105.49949 12.600234,105.499529 12.600131,105.499602 12.600036,105.499605 12.599915,105.49956 12.599824,105.499476 12.599745,105.499411 12.599656,105.499326 12.599589,105.499243 12.599561,105.499157 12.599549,105.499081 12.599525,105.498875 12.599534,105.498754 12.599543,105.498567 12.599542,105.498341 12.599549,105.498177 12.599525,105.498004 12.599475,105.497972 12.599436,105.49791 12.599373,105.497763 12.599294,105.497681 12.599179,105.497634 12.59909,105.497574 12.599034,105.49754 12.598939,105.497489 12.598869,105.49749 12.598751,105.49749 12.598747,105.502433 12.598755,105.502433 12.598755,105.502433 12.601433,105.502413;0;0;0;0
id177;I7;2010;N;12.601283, 105.504712;PEFC CS;3;21,48;RRIV 4;12.598747,105.502433 12.59878,105.507011 12.603222,105.507015 12.603229,105.505727 12.603231,105.505628 12.60382,105.504797 12.603239,105.504453 12.603239,105.504453 12.603239,105.504453 12.603239,105.504453 12.603239,105.504453 12.603239,105.504453 12.603239,105.504453 12.603239,105.504453 12.602383,105.504395 12.602383,105.504395 12.602383,105.504395 12.602383,105.504395 12.602383,105.504395 12.602383,105.504395 12.602383,105.504395 12.602331,105.504217 12.602002,105.504213 12.601955,105.502409 12.598747,105.502433;0;0;0;0
id178;I8;2010;N;12.601005, 105.50937;PEFC CS;3;24,2;PB 260;12.598776,105.507124 12.598795,105.511636 12.603234,105.511628 12.603216,105.507103 12.598776,105.507124;0;0;0;0
id179;I9;2010;N;12.601012, 105.51398;PEFC CS;3;24,06;RRIV 4;12.598777,105.511748 12.598809,105.515837 12.598881,105.515879 12.598963,105.515929 12.599028,105.515969 12.599138,105.516007 12.599266,105.516068 12.59941,105.516117 12.599531,105.51615 12.599625,105.51618 12.599711,105.516208 12.599828,105.516247 12.603247,105.516253 12.603243,105.511708 12.598777,105.511748;0;0;0;0
id180;J10;2010;N;12.596482, 105.518488;PEFC CS;6;24,3;PB 260;12.594271,105.516216 12.594268,105.52083 12.598689,105.520824 12.598696,105.51643 12.598616,105.516372 12.598555,105.516332 12.598449,105.516287 12.598344,105.51627 12.598254,105.516242 12.598184,105.516228 12.598132,105.516194 12.59802,105.516182 12.597857,105.516154 12.597676,105.516145 12.597568,105.516145 12.597379,105.516167 12.597261,105.516161 12.597116,105.516179 12.596978,105.51621 12.596816,105.516209 12.596701,105.516262 12.596573,105.516301 12.59639,105.516315 12.596199,105.516287 12.596054,105.516312 12.595784,105.516344 12.595622,105.516362 12.595347,105.51638 12.595078,105.516372 12.594827,105.516347 12.594595,105.516307 12.594483,105.516275 12.594389,105.516253 12.594271,105.516216;0;0;0;0
id181;J11;2010;N;12.59649, 105.523181;PEFC CS;6;24,2;PB 260;12.594259,105.520924 12.594278,105.525442 12.598721,105.525444 12.598688,105.520919 12.594259,105.520924;0;0;0;0
id182;J12;2010;N;12.596476, 105.528138;PEFC CS;6;21,27;PB 260;12.598675,105.53003 12.598703,105.526954 12.598464,105.526839 12.598356,105.526768 12.598189,105.526789 12.597969,105.526835 12.597807,105.526794 12.597726,105.526793 12.597607,105.526783 12.597552,105.526745 12.597524,105.526685 12.597371,105.526644 12.59723,105.526585 12.597071,105.526531 12.596974,105.526486 12.596867,105.526526 12.596685,105.526505 12.59653,105.526418 12.596379,105.526397 12.596192,105.526348 12.595959,105.526339 12.595641,105.526324 12.595445,105.526354 12.595279,105.526389 12.595151,105.526415 12.595146,105.526416 12.594971,105.526427 12.594767,105.526376 12.594543,105.526336 12.594385,105.526247 12.594322,105.526324 12.594272,105.526459 12.594248,105.53002 12.598675,105.53003;0;0;0;0
id183;J13;2011;N;12.596449, 105.532379;PEFC CS;6;24,2;PB 260;12.594256,105.530112 12.594216,105.534628 12.598665,105.534645 12.598682,105.530119 12.594256,105.530112;0;0;0;0
id184;J14;2011;N;12.596432, 105.536991;PEFC CS;6;24,2;PB 260;12.594213,105.534708 12.594206,105.539114 12.594381,105.539115 12.594562,105.539147 12.594718,105.539196 12.594823,105.539221 12.595027,105.539209 12.59515,105.53922 12.595299,105.539245 12.595432,105.539216 12.595595,105.539217 12.595732,105.539244 12.596032,105.539232 12.596359,105.539227 12.596676,105.53926 12.597105,105.539273 12.598633,105.539242 12.598658,105.534724 12.594213,105.534708;0;0;0;0
id185;J15;2011;N;12.59642, 105.541585;PEFC CS;7;22,95;PB 260;12.596843,105.539354 12.596827,105.539478 12.59675,105.53952 12.59654,105.539562 12.596302,105.53958 12.596107,105.539616 12.59593,105.539648 12.595754,105.539702 12.595552,105.539715 12.595303,105.539726 12.59517,105.539679 12.595007,105.539679 12.594903,105.539739 12.594814,105.539698 12.594714,105.539698 12.594558,105.539733 12.594461,105.539662 12.594373,105.53963 12.594222,105.539653 12.594207,105.54384 12.598609,105.543843 12.598634,105.539327 12.596843,105.539354;0;0;0;0
